,ID,Duration,Explicit,Popularity,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Preview,Time Series,Sampling Rate,Log Mel,MFCC,Genre
598,5ravc2aiNoYmu9m37diYXW,158691,True,69,0.8859999999999999,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,4,https://p.scdn.co/mp3-preview/9016e4fbbd3bc05957c760d10056ff7a5cfc2675?cid=28588cda247f4f599396da1ad5712d00,"[ 0.01189184 -0.00583298 -0.15246539 ... -0.8363137  -0.7652768
 -0.74852234]",22050,"[[-16.148846  -19.91523   -25.900726  ...  36.282448   36.278683
   35.674488 ]
 [-17.237185  -16.182596  -18.844105  ...  32.734135   32.77746
   32.67543  ]
 [ -5.877329   -5.243722   -6.90984   ...  20.865273   21.418592
   20.122353 ]
 ...
 [ -5.1149583  -7.7967763 -16.148064  ... -18.557274  -17.75487
  -17.42624  ]
 [ -9.706877  -11.863768  -19.558369  ... -25.07745   -23.989841
  -21.525574 ]
 [-21.189007  -26.438894  -35.78213   ... -37.654736  -35.51947
  -32.41885  ]]","[[-0.20499615 -2.596786    1.8833711  ... -0.6072036  -0.2752571
  -1.3406742 ]
 [-0.11676212 -2.1454685   1.6279776  ... -0.73204017 -0.31766072
  -0.91898024]
 [-0.44074145 -1.159346    0.9772784  ... -1.2199056  -1.0706491
  -1.0254296 ]
 ...
 [ 0.02520389  0.7471583  -0.25549346 ...  1.234164    0.22756092
   2.2558398 ]
 [ 0.03193121  0.63819075 -0.13420716 ...  0.94532734  0.5139289
   2.4687934 ]
 [ 0.326494    0.18242432 -0.02328728 ...  0.6038376   0.9777735
   1.4681484 ]]",Hiphop
599,53D5TZhptGDDirr0WJFsD2,188255,True,65,0.972,0.55,0,-4.404,1,0.0614,0.0493,0.0,0.111,0.61,111.03,4,https://p.scdn.co/mp3-preview/4bb6a008844894eaea8e149f7aefac8931187309?cid=28588cda247f4f599396da1ad5712d00,"[-0.17416494 -0.31087008 -0.18173859 ... -0.2756423  -0.1879955
 -0.15388909]",22050,"[[ -5.4756927   -0.8325407    0.44465053 ...  32.819736    33.21545
   33.311214  ]
 [ -0.77299124  -0.08732843  -1.8587046  ...  27.089062    28.33007
   26.930143  ]
 [ -2.4679565   -5.5046325  -11.917075   ...  15.779443    16.138363
   18.219671  ]
 ...
 [-13.688207    -4.0088196   -2.7779326  ... -12.781182   -13.98457
  -16.480465  ]
 [-19.915752   -15.265751   -15.694714   ... -16.452505   -19.07643
  -25.8302    ]
 [-24.346642   -24.2794     -22.661839   ... -31.647137   -31.726746
  -37.534325  ]]","[[ 0.18055144 -0.23929743  0.15522905 ... -2.0375378  -0.39197928
   0.41926035]
 [ 0.6424134  -1.1595024   0.817513   ... -2.0841284  -0.25448698
   0.40786922]
 [ 0.21228918 -1.7143644   1.3740753  ... -1.812192   -0.49930868
  -0.1640018 ]
 ...
 [ 1.032987    0.2961101  -2.2265766  ...  1.1436661   1.3847858
   1.4509737 ]
 [ 0.56903213  0.53785145 -1.8172101  ...  1.2649673   1.5077715
   1.0063354 ]
 [ 0.47634482  0.80210394 -1.2512327  ...  1.1792871   0.8799459
   0.54543704]]",Hiphop
600,0jBJIQuToUUOEx7JJkiPzm,224915,True,75,0.826,0.635,5,-5.181,0,0.212,0.102,0.0,0.245,0.8079999999999999,119.954,4,https://p.scdn.co/mp3-preview/777e33a158d29f89f846b05611c810bfb832d720?cid=28588cda247f4f599396da1ad5712d00,"[ 0.24557263  0.5037433   0.47488463 ...  0.0422425  -0.03289454
 -0.06212538]",22050,"[[ 25.979855   27.493492   27.874138  ... -28.840992  -28.792627
   -7.3060904]
 [ 34.088074   34.351906   34.40373   ... -24.551828  -27.100906
   -8.084894 ]
 [ 24.632141   23.633839   23.342188  ... -26.57143   -27.23096
   -7.1678786]
 ...
 [-18.135365  -19.139221  -20.452572  ... -14.810463  -17.673933
  -17.10408  ]
 [-18.701775  -20.759853  -22.8765    ... -19.958881  -22.071428
  -20.748312 ]
 [-21.1679    -26.55516   -35.37061   ... -32.86879   -37.093784
  -36.96205  ]]","[[-0.7018711   0.5796178   0.46989787 ... -0.21553092  1.347435
   1.2169495 ]
 [-1.001116    0.5670029   0.4534563  ...  0.11607075  1.3433056
   1.2800002 ]
 [-1.0710146   0.6908611   0.35967016 ...  0.62360936  1.196209
   1.4681648 ]
 ...
 [-0.11814167 -0.49642482 -0.9161475  ... -0.72003967 -0.5110069
  -0.58521324]
 [-0.4506596  -0.11127582 -1.1130775  ... -0.66800565 -0.46320316
  -0.9313764 ]
 [-0.2656007   0.4951743  -0.5725524  ... -0.12252482 -0.25447094
  -0.28180608]]",Hiphop
601,56AMYGJzxBO6p8v0wEe9de,279906,True,77,0.845,0.631,7,-8.206,0,0.21600000000000005,0.188,0.0,0.0806,0.545,111.983,4,https://p.scdn.co/mp3-preview/50722f0d4b1c7599518137b486bb42306e20bef8?cid=28588cda247f4f599396da1ad5712d00,"[-0.06416548 -0.11122349 -0.12434211 ...  0.00087985  0.00536945
  0.00872459]",22050,"[[-12.992571 -18.067678 -20.702589 ... -26.76873  -29.084217 -15.025271]
 [-12.733907 -15.150528 -21.397278 ... -27.959269 -33.969685 -14.612384]
 [ -8.857555 -11.243438 -20.083626 ... -22.596186 -20.44233  -12.713981]
 ...
 [-10.715168 -13.117003  -8.115389 ... -38.874027 -41.083546 -44.70273 ]
 [-16.015163 -15.725722 -12.895916 ... -39.695545 -40.8511   -42.604828]
 [-28.131464 -27.793758 -26.719618 ... -47.004833 -46.89292  -46.58669 ]]","[[-0.17725088  0.3468554  -0.08743968 ... -1.1106442  -0.46902305
  -0.44534776]
 [-0.16352203  0.37389642 -0.05127393 ... -1.2816217  -0.6117666
  -0.70953125]
 [-0.14217035 -0.11696975  0.25717497 ... -1.6582867  -0.8389409
  -0.7709845 ]
 ...
 [-1.6104966   1.2425115   0.84770876 ... -1.071412   -0.14536153
  -1.4678587 ]
 [-1.6814066   1.278264    0.75109905 ... -1.191852   -0.20493819
  -1.4178969 ]
 [-1.600281    1.3879989   0.7860278  ... -0.6601665   0.3332988
  -0.7483792 ]]",Hiphop
602,6ztvsy3C6hPjVg9j4x1XKJ,185806,True,76,0.757,0.6729999999999999,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958,3,https://p.scdn.co/mp3-preview/7ec549294239e4bb881abc418c166b4038ab12d9?cid=28588cda247f4f599396da1ad5712d00,"[-0.20549883 -0.3072532  -0.2713312  ...  0.7477875   0.63579553
  0.6889767 ]",22050,"[[ 29.771358  29.460663  22.05426  ...  35.987858  36.676834  37.196796]
 [ 31.712097  28.485455  17.28497  ...  34.276287  34.156624  33.688896]
 [ 20.119385  16.715956   7.589217 ...  21.266747  22.15509   22.881344]
 ...
 [ -7.278968 -10.375019 -18.497646 ... -17.173546 -19.344149 -24.534592]
 [-12.967267 -17.76902  -28.56204  ... -24.84217  -22.85156  -24.200542]
 [-21.970493 -27.30647  -36.36712  ... -39.142246 -41.866867 -26.863775]]","[[ 1.6920518e+00 -2.9252723e-01  5.1883829e-01 ...  8.7214166e-01
   2.5756900e+00  6.6651279e-01]
 [ 1.5138016e+00 -1.7060466e-01  5.3264387e-04 ...  8.8761401e-01
   2.2327175e+00  3.7550157e-01]
 [ 7.6289541e-01  3.1143713e-01 -1.2301362e+00 ...  7.1944296e-01
   8.9283949e-01 -9.1653454e-01]
 ...
 [-5.5245101e-01  6.1110890e-01  1.1367773e+00 ...  5.7246995e-01
   1.0385356e+00  5.2183235e-01]
 [-4.3815428e-01  7.6390052e-01  1.1203092e+00 ...  5.2806771e-01
   1.0582905e+00  6.6093051e-01]
 [-5.2978702e-02  9.7349256e-01  9.6267796e-01 ...  4.4496119e-01
   8.2630670e-01  9.5215601e-01]]",Hiphop
603,5FFowl1Ve4S5OehL6OywSg,173266,False,63,0.616,0.727,1,-8.176,0,0.0365,0.0040100000000000005,0.86,0.157,0.54,92.259,4,https://p.scdn.co/mp3-preview/c9bfa2688e47287f2df32b2a0c248a5f06c4f6d1?cid=28588cda247f4f599396da1ad5712d00,"[ 0.16977823  0.29338032  0.10272791 ... -0.07008081 -0.05268995
 -0.08887694]",22050,"[[ 17.0392      11.208787    -0.26855874 ...   2.099107     0.89942825
    3.026267  ]
 [ 19.106539    14.821095    11.284973   ...  10.382509    14.988777
   15.344624  ]
 [ 23.228352    25.875227    25.435028   ...  21.935665    24.205513
   24.064472  ]
 ...
 [ -7.1454387   -7.877162    -9.938146   ... -24.092121   -20.510792
  -19.228823  ]
 [-10.562017   -12.074867   -12.9348955  ... -25.34215    -24.483948
  -25.28838   ]
 [-16.375145   -20.366735   -25.752823   ... -48.581596   -42.710835
  -33.66303   ]]","[[ 0.91269195 -1.2655234   0.5326776  ...  0.91873884  0.45964617
  -0.9583808 ]
 [ 0.86263126 -1.0578474   0.47376052 ...  0.8433622   0.32732627
  -0.25110006]
 [ 0.61683804 -1.023763    0.2747543  ... -0.04798128 -0.31608063
  -1.1962644 ]
 ...
 [-1.0101558   0.5124204   0.8985034  ... -0.28959972  0.21138787
   1.686613  ]
 [-0.8096426   0.82770234  0.6113001  ...  0.10780997  0.05892181
  -0.9099542 ]
 [-0.95788306  1.031109    0.757324   ... -0.03108301  0.3602442
  -1.3942503 ]]",Punk
604,5jzma6gCzYtKB1DbEwFZKH,200480,False,73,0.6509999999999999,0.8009999999999999,0,-7.34,1,0.0513,0.123,0.0,0.0825,0.7759999999999999,133.763,4,https://p.scdn.co/mp3-preview/cab17680a55cff3339dec569c52b079efda6daad?cid=28588cda247f4f599396da1ad5712d00,"[-0.10134783 -0.1273591  -0.19395848 ... -0.11215916  0.05863615
  0.12730174]",22050,"[[  9.004435     3.850864    -0.6905058  ... -22.814304   -16.963547
   11.700807  ]
 [ 21.593693    21.568567    17.89245    ... -16.068165    -0.40903214
   13.129229  ]
 [ 24.219637    21.836882    19.718998   ...  -0.7124468    7.759075
   18.844036  ]
 ...
 [-14.053343   -16.862316   -15.728339   ... -21.840279   -19.703735
  -11.881948  ]
 [-19.869118   -24.833012   -24.6056     ... -37.18792    -27.743912
  -18.344267  ]
 [-30.822124   -34.165215   -35.983128   ... -49.149704   -38.555454
  -29.403936  ]]","[[-0.13439646  0.63835746  0.46893367 ...  0.6907662   0.2999681
   0.75920475]
 [-0.00189533  0.50411516  0.2375969  ... -0.09708519  0.22103857
   0.55736506]
 [ 0.04233528  0.13264726  0.06663558 ... -0.37748432  0.2740495
   0.08454818]
 ...
 [-0.0495738  -0.86258376 -1.1290127  ...  0.25399637 -1.3372082
  -0.27173528]
 [ 0.65500134 -0.5463394  -0.550094   ...  0.00576424 -1.0663769
  -0.92516816]
 [ 1.6813002  -0.24663965  0.24212505 ... -0.3129721  -0.5918954
  -1.594051  ]]",Punk
605,3LoDeIbiR12sAznmpNEmKA,211973,False,55,0.32299999999999995,0.978,5,-3.841,1,0.118,0.0422,0.00019,0.201,0.168,134.222,4,https://p.scdn.co/mp3-preview/bff091ee5fb52185c07a4d2c851ae62c096f1cf9?cid=28588cda247f4f599396da1ad5712d00,"[-0.18005103 -0.19130185 -0.00961229 ...  0.2594613   0.34360537
  0.514135  ]",22050,"[[ 14.354838    8.639382   -2.9714897 ...   1.6403269   7.5707006
   10.030506 ]
 [ 15.578084   13.386592   15.731489  ...  18.429924   20.755465
   19.95644  ]
 [  5.5507507  11.037987   18.880493  ...  22.927153   18.787537
   20.313864 ]
 ...
 [-13.8364315 -14.946393  -17.912714  ... -20.282278  -19.42383
  -19.619946 ]
 [-17.878605  -20.562773  -23.516651  ... -23.5914    -24.257065
  -26.864033 ]
 [-23.022873  -27.390688  -29.570646  ... -34.228615  -32.342567
  -32.601593 ]]","[[ 0.9102059   0.14420207  0.24754122 ... -1.2300962  -2.7060795
  -0.27610284]
 [ 0.7814332  -0.09009007 -0.6421012  ... -0.98483217 -2.5775516
  -0.41976172]
 [ 0.5662653  -0.38869587 -1.6870335  ... -0.5167516  -1.613656
   0.10799299]
 ...
 [ 0.39324024  0.45817775 -0.08881567 ... -1.6135545  -0.5566784
   0.24739134]
 [ 0.25563458  0.20176911 -0.20767874 ... -0.8295719  -0.2639808
   0.42732498]
 [ 0.02841132  0.3725153  -0.3764777  ... -0.20476498 -0.32282615
   1.3976035 ]]",Punk
606,5szJ8SMwQVEvvdk65w6M6g,207040,False,58,0.317,0.885,8,-4.768,1,0.14400000000000002,0.17600000000000002,0.00024900000000000004,0.221,0.7040000000000001,111.366,3,https://p.scdn.co/mp3-preview/5e9fa6bc4a08b30378daf951feb846a37e1f2c7c?cid=28588cda247f4f599396da1ad5712d00,[0.03329731 0.19988458 0.20809615 ... 0.054503   0.2576957  0.36047742],22050,"[[  5.100364    4.5185657   0.9381468 ...  -1.1767279   0.7345786
    7.0072384]
 [ 13.140992   12.432803    6.821842  ...  18.503508   16.022728
   10.833382 ]
 [ 19.01215    19.728922   18.173363  ...  22.470045   19.824635
   13.975333 ]
 ...
 [-17.84804   -16.005167  -15.118766  ... -15.761435  -11.072885
  -12.24183  ]
 [-25.495918  -21.449663  -21.535416  ... -17.814993  -14.194492
  -16.224457 ]
 [-31.84137   -34.426563  -36.310295  ... -30.42557   -26.477041
  -28.129196 ]]","[[ 0.27157438  0.22568858 -0.63470864 ...  0.6512514   1.3907574
   0.41182497]
 [ 0.30445147  0.19449858 -0.78390807 ...  0.50982165  1.3369195
   0.6155743 ]
 [ 0.2963421   0.30556262 -0.9712703  ...  0.17830938  1.0674287
   0.5325486 ]
 ...
 [ 0.32700256  0.02675352 -0.10649914 ...  0.14169687 -0.18973935
  -0.21134211]
 [ 0.6361728  -0.137001    0.4258009  ... -0.12328496  0.02175558
   0.18469182]
 [ 0.6293735   0.11221293  0.15709592 ... -0.32132488  0.17551152
   0.07588925]]",Punk
607,2yE3bwbhqypdsuhmv48Svn,163880,False,53,0.439,0.971,11,-5.855,0,0.177,0.0148,1.34e-05,0.255,0.24,118.369,4,https://p.scdn.co/mp3-preview/040cf1909b4a25427bd83b930fc9ade905731cc4?cid=28588cda247f4f599396da1ad5712d00,"[ 0.00979631 -0.00914787 -0.03493555 ...  0.16804174  0.23128077
  0.2183688 ]",22050,"[[-14.871793   -8.614186   -5.2936864 ... -14.530531  -13.190379
  -10.648052 ]
 [ -9.000382   -1.250771    4.397802  ...  -1.1481078  -5.398641
   -0.5242189]
 [ 14.521524   13.54868    11.665053  ...   4.230195    5.831506
   10.8187685]
 ...
 [-45.75921   -49.956593  -49.74648   ... -28.706207  -24.77704
  -22.593533 ]
 [-47.83766   -49.956593  -49.956593  ... -32.603027  -31.015171
  -28.45271  ]
 [-49.918026  -49.956593  -49.956593  ... -42.236732  -49.956593
  -37.21589  ]]","[[-1.7908818   1.7782993  -1.5281949  ... -1.6070858  -0.9782185
   0.33897585]
 [-1.1744033   1.6121819  -1.3234156  ... -0.706963   -0.8810234
   1.2056177 ]
 [-0.5458874   1.4812889  -1.2892247  ... -0.6709417  -0.30303428
   0.9544715 ]
 ...
 [-0.62916523  0.44171125 -0.22494972 ... -1.8748133  -0.21627681
  -0.465542  ]
 [-0.022819    0.72958016  0.7847077  ... -1.1849297  -1.2179861
  -0.8836337 ]
 [ 0.59128684 -0.12199235  1.3139409  ... -0.6311601  -1.0502687
  -1.5152903 ]]",Punk
608,6ui6l3ZNvlrGQZArwo8195,200080,False,51,0.274,0.908,9,-5.419,1,0.0691,0.00103,0.00219,0.154,0.483,148.246,4,https://p.scdn.co/mp3-preview/08728395f55962314c19e3f7be18a24e46ec9502?cid=28588cda247f4f599396da1ad5712d00,"[-0.11112987 -0.27926335 -0.26273388 ... -0.03008717  0.06241199
 -0.00533964]",22050,"[[  9.1223545   5.550886   -0.5397468 ...   1.7027134   1.537827
   11.921024 ]
 [ 14.874712   14.08977    18.071629  ...  16.771328   18.516037
   18.311821 ]
 [ 17.462326   16.8527     22.170753  ...  26.943094   28.320684
   26.167404 ]
 ...
 [-16.82279   -14.881571  -15.917671  ...  -8.243212   -9.342353
  -10.183048 ]
 [-17.929295  -18.142044  -20.902527  ... -15.505219  -19.50833
  -19.519903 ]
 [-24.949478  -28.191105  -33.042355  ... -32.868423  -28.718794
  -28.238962 ]]","[[ 0.24248742 -0.18604688 -1.2336394  ...  0.27643126 -0.96219736
  -2.0628471 ]
 [ 0.42281616  0.09502929 -1.2443992  ... -0.6032032  -1.5304343
  -2.896266  ]
 [-0.39824793  0.5468236  -0.9017437  ... -1.1846528  -1.9737605
  -2.806152  ]
 ...
 [ 1.4400667  -1.1065937   0.8454665  ... -0.01225915  0.2487872
   0.68049234]
 [ 2.2570784  -0.24997409  1.3991292  ...  0.02127231 -0.68680406
  -0.4869914 ]
 [ 0.70942914 -0.43417734  1.8923031  ... -0.19463767 -0.6084756
  -1.0268617 ]]",Punk
609,38wCbVfMreML5ZhF5iQuKA,209039,False,69,0.32,0.7979999999999999,10,-7.0779999999999985,0,0.124,0.00033,0.6920000000000001,0.17600000000000002,0.74,84.696,4,https://p.scdn.co/mp3-preview/2fcfed354e0516bb44f20ac5d92d0d7faf20adc9?cid=28588cda247f4f599396da1ad5712d00,"[-0.04605852 -0.11176497 -0.17315546 ... -0.13050523 -0.21815822
 -0.27428216]",22050,"[[ 12.783945    8.334033    7.9487896 ...   1.6475003   3.381883
   12.45819  ]
 [ 22.242716   22.192307   17.768147  ...  19.704216   16.6917
   19.697605 ]
 [ 24.091995   25.001228   21.619305  ...  18.464882   20.610704
   19.947964 ]
 ...
 [-26.933832  -26.682274  -25.678822  ... -27.053024  -29.36227
  -29.672096 ]
 [-34.447998  -34.977882  -35.031403  ... -32.50681   -34.608807
  -35.973297 ]
 [-36.575657  -40.644157  -43.431137  ... -43.908333  -45.56748
  -42.68578  ]]","[[-0.81614095  0.65714    -0.52092487 ... -0.5599908   0.4498077
   1.2736033 ]
 [-0.83451027  0.93956214 -0.4541415  ... -0.4984367   0.9198556
   1.1539978 ]
 [-1.1830331   0.97150594 -0.3562716  ...  0.43827674  1.2421812
   0.8556375 ]
 ...
 [-1.1555531   0.6245269  -1.1737516  ...  1.5112269   0.6294362
   0.35941666]
 [-0.8311004   0.8231026  -1.4831078  ...  0.89569885  0.57492995
   0.5636568 ]
 [-0.743021    1.0604144  -1.0596547  ...  0.48569486  0.43271494
   0.7727906 ]]",Punk
610,7lSDCrF11sdTVfjbAQVZE8,163240,False,63,0.525,0.9,2,-6.815,1,0.0545,0.00539,4.09e-05,0.14,0.883,151.274,4,https://p.scdn.co/mp3-preview/2f89fbc88c0559deeec7efe2d03a510f493a2c2d?cid=28588cda247f4f599396da1ad5712d00,"[-0.06560147 -0.19283819 -0.12415706 ...  0.1412475   0.11995177
  0.13715202]",22050,"[[ 14.762717     8.816496    -9.897283   ...   7.899689     0.97464406
   10.874027  ]
 [ 16.212532    12.550877    13.113262   ...  17.72928     18.819769
   20.686396  ]
 [ 17.483942    21.071127    23.116571   ...  22.401745    23.561684
   23.868254  ]
 ...
 [-17.394115   -14.6150675  -12.28125    ... -18.402227   -20.925594
  -20.638306  ]
 [-24.363556   -19.691088   -18.02677    ... -21.397287   -23.655111
  -23.77242   ]
 [-27.015285   -29.494015   -27.96448    ... -35.780586   -37.377888
  -35.92271   ]]","[[ 0.30096054 -0.2716924   0.01972019 ...  0.1851686   0.35275137
  -1.1301289 ]
 [ 0.5191208  -0.20871073  0.22502752 ... -0.4639147  -0.36234578
  -0.9741553 ]
 [ 0.37336674 -0.23836704  0.3772619  ... -1.2755959  -1.1074145
  -0.878542  ]
 ...
 [-0.96288997  0.43870142  1.8033954  ...  1.6167815   2.2364378
  -0.80120516]
 [-1.3922166   0.12064239  1.8397297  ...  0.98647165  1.7694557
  -1.3135669 ]
 [-1.5038099  -0.02764973  1.6834393  ...  1.3291651   1.5864737
  -1.5419416 ]]",Punk
611,672N8DGGTOLCOgWe0koX5g,188560,False,61,0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,4,https://p.scdn.co/mp3-preview/e19c890c575f687e58fff7689b57c817fbda3e5e?cid=28588cda247f4f599396da1ad5712d00,[0.21408238 0.34909976 0.3148877  ... 0.02252681 0.00716758 0.02251877],22050,"[[  7.2979264   2.7176332  -3.3400745 ...  13.393131   15.776087
   12.681089 ]
 [ 17.849283   13.674983   10.274984  ...  15.874279   18.594048
   19.094297 ]
 [ 19.354916   21.165628   22.31927   ...  23.97612    24.753702
   24.65215  ]
 ...
 [ -8.379152   -7.6902175  -9.436427  ... -12.25424    -8.847553
   -8.3584175]
 [-13.001162  -12.031366  -12.588009  ... -17.333433  -14.920812
  -15.611752 ]
 [-19.740084  -22.422611  -28.9795    ... -26.03961   -24.349854
  -26.124748 ]]","[[ 1.3909035  -0.31166312  1.4973185  ... -2.0537775  -1.2211617
  -0.4677447 ]
 [ 1.186112   -1.2271452   1.118719   ... -1.581663   -1.4690068
  -1.0793178 ]
 [ 0.36557424 -1.6091809   0.37024736 ... -0.57978874 -1.1951556
  -0.63435173]
 ...
 [ 0.75789934  1.6902323   0.24659514 ...  0.06011556  1.2166349
   1.249041  ]
 [ 0.55954695  1.8696342   0.51398504 ... -0.2043335   2.5695257
   1.1200887 ]
 [ 0.50636923  2.1154277   0.27644497 ... -0.4557962   2.1966953
   1.4105121 ]]",Punk
612,6n7DUOZGILo0dU9pwjQsbA,277533,False,48,0.13,0.979,2,-3.903,1,0.113,0.617,0.409,0.338,0.368,205.39,4,https://p.scdn.co/mp3-preview/b62f333f9833009f0d0f71bba498b022697b43e7?cid=28588cda247f4f599396da1ad5712d00,"[ 0.07995859  0.06682473  0.02202705 ... -0.0501734   0.10627731
  0.20232825]",22050,"[[  7.832584    8.408401   12.673856  ...   8.183847    8.943319
   11.4028635]
 [ 18.502945   23.806343   24.999416  ...  19.934725   20.239307
   18.506577 ]
 [ 18.436506   25.31399    25.29701   ...  14.144879   14.4242115
   16.90024  ]
 ...
 [-21.934002  -19.179932  -19.89435   ... -40.04063   -41.419224
  -27.998852 ]
 [-25.287682  -24.37907   -29.173738  ... -44.39013   -46.636154
  -35.477943 ]
 [-30.635086  -35.031982  -40.031284  ... -48.58388   -48.58388
  -47.796497 ]]","[[-0.15706488 -1.4514272   2.0052805  ...  0.5330095   1.4475511
  -0.50150675]
 [ 0.36826396 -0.7352754   1.8805697  ...  0.7631968   1.0542252
  -0.41991544]
 [ 0.8038598   0.265691    1.0135247  ...  1.1010214   1.1798512
   0.7551777 ]
 ...
 [-1.7273737   3.7686105  -2.1035154  ... -1.4454967  -0.06996175
  -0.35319862]
 [-2.1910758   4.278609   -2.086453   ... -1.9215769  -0.50685394
  -0.68657076]
 [-1.202839    2.7618656  -0.6116211  ... -0.9478051  -0.6080074
  -0.8986804 ]]",Punk
613,2mKj8Em0GLFu8I78yM1CfU,198160,False,46,0.258,0.932,2,-5.194,1,0.0702,0.0467,8.09e-06,0.142,0.334,145.582,4,https://p.scdn.co/mp3-preview/147b6d9e7ff446b224c8e81460ac8ec8986f0cc6?cid=28588cda247f4f599396da1ad5712d00,"[-0.05591734  0.02899149  0.08220988 ... -0.09123497 -0.10954306
 -0.06284992]",22050,"[[  9.185839    9.565294    9.579264  ...   1.0423219   1.6646202
    8.597106 ]
 [ 14.528137   18.45043    18.046993  ...  14.284268   11.813381
   14.069626 ]
 [ 21.235226   17.788422   15.639746  ...  12.700048   13.101148
   16.28366  ]
 ...
 [-18.652325  -20.816711  -21.560696  ... -21.604904  -15.626856
  -11.152483 ]
 [-26.333925  -25.781094  -25.254362  ... -26.935366  -20.483028
  -16.88063  ]
 [-40.033512  -38.2681    -37.348293  ... -42.43187   -33.568893
  -28.287413 ]]","[[-0.40800425  0.75819945 -0.68543243 ...  0.21678661 -1.5851177
  -1.0223861 ]
 [-0.08621384  0.49934483 -0.43305364 ...  0.13692646 -0.09328396
  -0.70290524]
 [-0.3471324   0.33250904 -0.5824087  ...  0.7150677   1.7410654
   0.47499081]
 ...
 [-1.2075741   0.42969847 -1.0794814  ...  0.4251967  -0.51926744
   0.03191774]
 [ 0.29683656  0.22520791  0.11797799 ... -0.1577546  -1.2685249
   0.04315707]
 [ 1.8592631   0.00832999  1.5631177  ... -0.20826676 -1.1467137
  -0.72548825]]",Punk
614,2LUVo82IKIpCuBNSaqF0G8,145533,False,56,0.47,0.913,7,-10.196,1,0.0343,6.59e-05,0.267,0.222,0.977,130.425,4,https://p.scdn.co/mp3-preview/6bacfc1dc328e1ec2cd34c47ab5fe65271c57aa9?cid=28588cda247f4f599396da1ad5712d00,"[-0.11440798 -0.13214526 -0.01124546 ... -0.15878648 -0.13939658
 -0.15719856]",22050,"[[ -5.2373743   -9.355594    -7.601225   ... -14.777349   -15.451106
   -9.121735  ]
 [  1.9062768    1.6545336    4.676889   ...   1.6553761    1.6672788
   -0.18749207]
 [  6.150911     8.185768     9.927564   ...   6.531949     6.7373943
    5.6876764 ]
 ...
 [-25.444357   -25.329344   -27.575058   ... -25.595242   -26.089996
  -23.170042  ]
 [-30.222513   -32.82218    -35.804066   ... -36.278996   -36.511738
  -36.78021   ]
 [-28.799011   -34.59947    -43.11064    ... -41.095146   -45.261364
  -44.607166  ]]","[[-0.3803488  -0.4406475  -0.71793926 ...  0.98260033 -1.0910941
   0.6768463 ]
 [-0.5036256  -0.36305967 -0.72130764 ...  0.8265966  -1.3452252
   0.4224206 ]
 [-0.9455018  -0.18506375 -0.93873745 ...  0.6242752  -1.0662227
   1.1067265 ]
 ...
 [-0.31243163 -0.7519178  -0.96787816 ...  1.2105118   0.50224173
   0.3134636 ]
 [-0.55551565 -1.186846   -1.0967636  ...  1.6377156   0.41852486
   0.31651068]
 [-0.7668861  -1.2950094  -1.0610416  ...  1.6910926   1.147452
   0.66659456]]",Punk
615,4kFfFe38CRVnTsakUTL4E4,146560,False,57,0.374,0.816,2,-13.88,1,0.0578,0.119,8.01e-06,0.0808,0.138,104.56,4,https://p.scdn.co/mp3-preview/21e5b98fc7eb869fd8061238fa2d849312f03b7d?cid=28588cda247f4f599396da1ad5712d00,"[ 0.01041538 -0.02014264 -0.0608245  ... -0.06833588 -0.08100136
 -0.08061195]",22050,"[[  0.7592488   2.06138     1.684535  ...  10.29091     3.0417097
   -3.6278832]
 [  2.576077    1.5877784   4.1389604 ...  12.902987    5.244656
    1.3284304]
 [  4.605884    1.1151366   1.1365862 ...   8.483307    2.6575863
    2.5286407]
 ...
 [-22.64738   -22.705036  -24.26821   ... -27.486027  -27.21748
  -27.276155 ]
 [-26.86054   -26.116352  -27.095161  ... -28.798273  -28.996746
  -29.809975 ]
 [-38.078476  -38.45262   -39.58877   ... -41.12905   -42.459595
  -42.348083 ]]","[[-0.34357575  1.0518805   0.8229082  ...  0.04096841  0.5811952
   0.9461388 ]
 [-0.24900238  0.9348273   0.9270094  ...  0.5393695   0.59681463
   1.1468403 ]
 [-0.10436848  0.12988292  0.14217104 ...  1.3616902   0.89579356
   0.753011  ]
 ...
 [-0.32325402  0.23924915 -1.0287372  ...  0.81629795  0.30143532
   0.8098377 ]
 [-0.4352961   0.09813417 -1.0494227  ...  0.03720243 -0.2053863
   0.836276  ]
 [-0.4720772  -0.02616007 -1.2475014  ... -0.7764233  -0.35806692
   0.78673273]]",Punk
